"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item"
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","38AA","Color","Black","Style","Black","BRA035BL38AA",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418784",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","38B","Color","Black","Style","Black","ZGW01BL38B",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404251",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","38B","Color","Black","Style","Black","BRA035BL38B",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418791",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","40AA","Color","Black","Style","Black","ZGW01BL40AA",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404275",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","40AA","Color","Black","Style","Black","BRA035BL40AA",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418814",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","40A","Color","Black","Style","Black","ZGW01BL40A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404268",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","40A","Color","Black","Style","Black","BRA035BL40A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418807",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","40B","Color","Black","Style","Black","ZGW01BL40B",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404282",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","40B","Color","Black","Style","Black","BRA035BL40B",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418821",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","42A","Color","Black","Style","Black","ZGW01BL42A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404299",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-black",,,,,,,"Size","42A","Color","Black","Style","Black","BRA035BL42A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418838",,,,,,"lb","PC040152",
"signature-all-you-bra-black","Signature All You Bra Black","<div data-region=""main"" data-shogun-variant-id=""5d2d0669ee35f1004ca103a1"" data-shogun-platform-type=""shopify"" data-shogun-page-version-id=""5d2d0669ee35f1004ca1039b"" data-shogun-page-id=""5d2d0669ee35f1004ca1039a"" data-shogun-site-id=""66fc7df4-efb4-45d7-ab6b-492d70fd1bf2"" data-shogun-id=""5d2d0669ee35f1004ca1039a"" class=""shogun-root"">
<div id=""s-2545b4e8-dfd9-4dc6-a408-8b2f6378734f"">
<div id=""s-2545b4e8-dfd9-4dc6-a408-8b2f6378734f"">
<p data-pm-slice=""1 1 []""><span>Consider it your new everyday essential — the best bra for small boobs, perfected. No more awkward cup gaps, bulky push up padding, or feeling like your body's not enough. What makes the Signature All You Bra so comfortable and flattering for AA-B cups? Ultra flattering body-hugging fit and contouring lift you love, now with soft lace detailing. The scalloped lace neckline adds a sophisticated touch and is smooth under clothing.</span></p>
<ul></ul>
</div>
<div>Fits true to size. We recommend your usual bra size. Unsure? Try a few sizes on at home or take our<span> </span><a title=""Pepper Size Quiz"" href=""https://www.wearpepper.com/pages/pepper-size-quiz"">Size Quiz</a>.</div>
<div><br></div>
<div>Materials:<br><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Lace: <strong>89% Polyamide, 11% Elastane.</strong></span><span><br><br></span>Made sustainably in Sri Lanka. <span data-mce-fragment=""1"">OEKO-TEX</span><strong data-mce-fragment=""1"">®<span data-mce-fragment=""1""> </span></strong><span data-mce-fragment=""1"">certified.</span>
</div>
</div>
</div>","MAS","Bra","bestseller, BFCM24, BFCM24SALE, BFCM_2023, black, bra_upsell, card_description: An ultra-flattering; everyday underwire plunge contour bra, Color_Black: #000000, fall-edit, is_product_upsell, LDW24, marketing_promo_core, mastercolor, Memorial Day 2024, Mix&Match, no_upsell_discount, product_upsell_smooth-lace-bikini-black, promo_eligible, SAYB, signature-all-you-bra, size_chart, swatches_selection, valentine, VDay 2024, VDay 2025, visible","2023-08-16T21:30:20-06:00","Size","30A","Color","Black","Style","Black","SAY01BL30A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537396","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_20230711_ecompepper4777.jpg?v=1702947609",1,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","30B","Color","Black","Style","Black","SAY01BL30B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537402","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_20230711_ecompepper4738.jpg?v=1702947624",2,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","32A","Color","Black","Style","Black","SAY01BL32A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537419","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_20230711_ecompepper4792.jpg?v=1702947582",3,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","32AA","Color","Black","Style","Black","SAY01BL32AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537426","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_20230711_ecompepper4701.jpg?v=1702947641",4,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","32B","Color","Black","Style","Black","SAY01BL32B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537433","https://cdn.shopify.com/s/files/1/1951/2903/files/20230823_PEPPER_ECOMM_BLACK_SAYB_006.jpg?v=1704876269",5,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","34A","Color","Black","Style","Black","SAY01BL34A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537440","https://cdn.shopify.com/s/files/1/1951/2903/files/20230823_PEPPER_ECOMM_BLACK_SAYB_067.jpg?v=1704876148",6,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","34AA","Color","Black","Style","Black","SAY01BL34AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537457","https://cdn.shopify.com/s/files/1/1951/2903/files/20230823_PEPPER_ECOMM_BLACK_SAYB_107.jpg?v=1704876217",7,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","34B","Color","Black","Style","Black","SAY01BL34B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537464","https://cdn.shopify.com/s/files/1/1951/2903/files/SIGNATUREALLYOUBRA_d476e5f5-cfe1-48fb-9894-ff27c2dcc85d.jpg?v=1732051361",8,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","36A","Color","Black","Style","Black","SAY01BL36A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537471",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","36AA","Color","Black","Style","Black","SAY01BL36AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537488",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","36B","Color","Black","Style","Black","SAY01BL36B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537495",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","38A","Color","Black","Style","Black","SAY01BL38A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537501",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","38AA","Color","Black","Style","Black","SAY01BL38AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537518",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","38B","Color","Black","Style","Black","SAY01BL38B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537525",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","40A","Color","Black","Style","Black","SAY01BL40A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537532",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","40AA","Color","Black","Style","Black","SAY01BL40AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537549",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","40B","Color","Black","Style","Black","SAY01BL40B",91,"shopify",,"deny","manual","60.00","0.00",,true,"840376409454",,,,,,"lb","PC040152",
"signature-all-you-bra-black",,,,,,,"Size","42A","Color","Black","Style","Black","SAY01BL42A",91,"shopify",,"deny","manual","60.00","0.00",,true,"840376427632",,,,,,"lb","PC040152",
"signature-all-you-bra-sand","Signature All You Bra Sand","<div data-region=""main"" data-shogun-variant-id=""5d2d0669ee35f1004ca103a1"" data-shogun-platform-type=""shopify"" data-shogun-page-version-id=""5d2d0669ee35f1004ca1039b"" data-shogun-page-id=""5d2d0669ee35f1004ca1039a"" data-shogun-site-id=""66fc7df4-efb4-45d7-ab6b-492d70fd1bf2"" data-shogun-id=""5d2d0669ee35f1004ca1039a"" class=""shogun-root"">
<div id=""s-2545b4e8-dfd9-4dc6-a408-8b2f6378734f"">
<div id=""s-2545b4e8-dfd9-4dc6-a408-8b2f6378734f"">
<p data-pm-slice=""1 1 []""><span>Consider it your new everyday essential — the best bra for small boobs, perfected. No more awkward cup gaps, bulky push up padding, or feeling like your body's not enough. What makes the Signature All You Bra so comfortable and flattering for AA-B cups? Ultra flattering body-hugging fit and contouring lift you love, now with soft lace detailing. The scalloped lace neckline adds a sophisticated touch and is smooth under clothing.</span></p>
<ul></ul>
</div>
<div>Fits true to size. We recommend your usual bra size. Unsure? Try a few sizes on at home or take our<span> </span><a title=""Pepper Size Quiz"" href=""https://www.wearpepper.com/pages/pepper-size-quiz"">Size Quiz</a>.</div>
<div><br></div>
<div>Materials:<br><span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Lace: <strong>89% Polyamide, 11% Elastane.</strong></span><span><br><br></span>Made sustainably in Sri Lanka. <span data-mce-fragment=""1"">OEKO-TEX</span><strong data-mce-fragment=""1"">®<span data-mce-fragment=""1""> </span></strong><span data-mce-fragment=""1"">certified.</span>
</div>
</div>
</div>","Prointimo","Bra","Bestsellers Collection, BFCM24, BFCM24SALE, BFCM_2023, black, bra_upsell, card_description: An ultra-flattering; everyday underwire plunge contour bra, Color_Sand: #E9D4C3, is_product_upsell, LDW24, marketing_promo_core, Memorial Day 2024, Mix&Match, no_upsell_discount, product_upsell_smooth-lace-bikini-shell, promo_eligible, SAYB, signature-all-you-bra, size_chart, swatches_selection, visible","2023-11-28T08:03:42-07:00","Size","30A","Color","Sand","Style","Sand","SAY01SD30A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537556","https://cdn.shopify.com/s/files/1/1951/2903/files/Signature_All_You_Bra_Sand_Pepper.jpg?v=1730323298",1,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","30B","Color","Sand","Style","Sand","SAY01SD30B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537563","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Sand_SAY_SHELL_SmoothLaceBikini_0452.jpg?v=1702947384",2,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","32A","Color","Sand","Style","Sand","SAY01SD32A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537570","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Sand_SAY_SHELL_SmoothLaceBikini_0497.jpg?v=1702947445",3,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","32AA","Color","Sand","Style","Sand","SAY01SD32AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537587","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Sand_SAY_SHELL_SmoothLaceBikini_0509.jpg?v=1702947402",4,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","32B","Color","Sand","Style","Sand","SAY01SD32B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537594","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Sand_SAY_SHELL_SmoothLaceBikini_0403.jpg?v=1702947427",5,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","34A","Color","Sand","Style","Sand","SAY01SD34A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537600","https://cdn.shopify.com/s/files/1/1951/2903/files/saybsand.jpg?v=1704863627",6,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","34AA","Color","Sand","Style","Sand","SAY01SD34AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537617","https://cdn.shopify.com/s/files/1/1951/2903/files/SIGNATUREALLYOUBRA.jpg?v=1732051356",7,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","34B","Color","Sand","Style","Sand","SAY01SD34B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537624",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","36A","Color","Sand","Style","Sand","SAY01SD36A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537631",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","36AA","Color","Sand","Style","Sand","SAY01SD36AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537648",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","36B","Color","Sand","Style","Sand","SAY01SD36B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537655",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","38A","Color","Sand","Style","Sand","SAY01SD38A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537662",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","38AA","Color","Sand","Style","Sand","SAY01SD38AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537679",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","38B","Color","Sand","Style","Sand","SAY01SD38B",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537686",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","40A","Color","Sand","Style","Sand","SAY01SD40A",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537693",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","40AA","Color","Sand","Style","Sand","SAY01SD40AA",91,"shopify",,"deny","manual","60.00","0.00",,true,"810116537709",,,,,,"lb","PC040152",
"signature-all-you-bra-sand",,,,,,,"Size","40B","Color","Sand","Style","Sand","SAY01SD40B",91,"shopify",,"deny","manual","60.00","0.00",,true,"840376409478",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn","Zero-G Wirefree Lift Up Bra Fawn","<div class=""shogun-root"" data-shogun-id=""5d2d0669ee35f1004ca1039a"" data-shogun-site-id=""66fc7df4-efb4-45d7-ab6b-492d70fd1bf2"" data-shogun-page-id=""5d2d0669ee35f1004ca1039a"" data-shogun-page-version-id=""5d2d0669ee35f1004ca1039b"" data-shogun-platform-type=""shopify"" data-shogun-variant-id=""5d2d0669ee35f1004ca103a1"" data-region=""main"">
<div id=""s-2545b4e8-dfd9-4dc6-a408-8b2f6378734f"">
<div data-region=""main"" data-shogun-variant-id=""5d2d0669ee35f1004ca103a1"" data-shogun-platform-type=""shopify"" data-shogun-page-version-id=""5d2d0669ee35f1004ca1039b"" data-shogun-page-id=""5d2d0669ee35f1004ca1039a"" data-shogun-site-id=""66fc7df4-efb4-45d7-ab6b-492d70fd1bf2"" data-shogun-id=""5d2d0669ee35f1004ca1039a"" class=""shogun-root"" data-mce-fragment=""1"">
<div id=""s-2545b4e8-dfd9-4dc6-a408-8b2f6378734f"" data-mce-fragment=""1"">
<meta charset=""utf-8""> <span>Get ultra flattering shape and sculpted lift without the underwire. This is a bra that truly lives up to its name. The Zero-G Wireless Lift Up Bra’s gravity-defying design means it stays in place, lifts you up and hugs your natural curves with zero gaps. Giving all-day comfort, shape and lift, Zero-G makes feeling extra a little more everyday.<br><br>This style is designed to fit more snugly. If you prefer a less-snug band fit, we recommend sizing up using our sister size chart. </span>Unsure? Try a few sizes on at home or <a href=""https://www.wearpepper.com/pages/pepper-size-quiz"" title=""Pepper Size Quiz"" data-mce-fragment=""1"" data-mce-href=""https://www.wearpepper.com/pages/pepper-size-quiz"">take our size quiz</a>.</div>
</div>
<div data-region=""main"" data-shogun-variant-id=""5d2d0669ee35f1004ca103a1"" data-shogun-platform-type=""shopify"" data-shogun-page-version-id=""5d2d0669ee35f1004ca1039b"" data-shogun-page-id=""5d2d0669ee35f1004ca1039a"" data-shogun-site-id=""66fc7df4-efb4-45d7-ab6b-492d70fd1bf2"" data-shogun-id=""5d2d0669ee35f1004ca1039a"" class=""shogun-root"" data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<br data-mce-fragment=""1"">
<p data-pm-slice=""1 1 []"" data-mce-fragment=""1"">Materials: <br>Body: <strong>75% Polyamide, 25% Elastane.</strong><br><br>Made sustainably in Colombia. <span data-mce-fragment=""1"">OEKO-TEX</span><strong data-mce-fragment=""1"">®<span data-mce-fragment=""1""> </span></strong><span data-mce-fragment=""1"">certified.</span></p>
</div>
</div>
</div>
</div>","Prointimo","Bra","bestseller, BFCM24, BFCM24SALE, BFCM_2023, bra_upsell, card_description: Our innovative wireless lift up bra for ultimate lift and maximum comfort, Color_Fawn: #D1B39D, faq_liftup, FW23, label_NEW STYLE_#9b2728, LDW24, marketing_promo_core, mastectomy, Memorial Day 2024, Mix&Match, new_arrivals, no_upsell_discount, product_upsell_fine-mesh-hipster-fawn, promo_eligible, push up, push up bra, size_chart, visible","2023-09-15T09:26:15-06:00","Size","30A","Color","Fawn","Style","Fawn","ZGW01FA30A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404305","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Fawn_zerog_1690.jpg?v=1702943306",1,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn",,,,,,,"Size","30A","Color","Fawn","Style","Fawn","BRA035FA30A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418845","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Fawn_zerog_1651.jpg?v=1702943304",2,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn",,,,,,,"Size","30B","Color","Fawn","Style","Fawn","ZGW01FA30B",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404312","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Fawn_zerog_1688.jpg?v=1702943297",3,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn",,,,,,,"Size","30B","Color","Fawn","Style","Fawn","BRA035FA30B",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418852","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Fawn_zerog_1726.jpg?v=1702943299",4,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn",,,,,,,"Size","32A","Color","Fawn","Style","Fawn","ZGW01FA32A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404329","https://cdn.shopify.com/s/files/1/1951/2903/files/elenamudd_Fawn_zerog_1745.jpg?v=1702943301",5,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn",,,,,,,"Size","32A","Color","Fawn","Style","Fawn","BRA035FA32A",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418869","https://cdn.shopify.com/s/files/1/1951/2903/files/ZERO-GWIREFREELIFT-UPBRA_74414975-2d2e-47c7-9c00-dde3a255c458.jpg?v=1732051598",6,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn",,,,,,,"Size","32AA","Color","Fawn","Style","Fawn","ZGW01FA32AA",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376404336",,,,,,"lb","PC040152",
"zero-g-wirefree-lift-up-bra-fawn",,,,,,,"Size","32AA","Color","Fawn","Style","Fawn","BRA035FA32AA",91,"shopify",,"deny","manual","65.00","0.00",,true,"840376418876",,,,,,"lb","PC040152",
